,Unnamed: 0,Star,Style,Review,Date
1182,1182,별 5개 중 5.0,스타일: 베스트 셀러 팩,I love 💕 the coffees ... I wish with each order that recycle bags would automatically ship with the coffees.,Reviewed in the United States 🇺🇸 on 2020년 1월 5일
1183,1183,별 5개 중 5.0,스타일: 베스트 셀러 팩,Delicious!,Reviewed in the United States 🇺🇸 on 2019년 9월 12일
1184,1184,별 5개 중 5.0,스타일: 베스트 셀러 팩,Very good product and the taste is awesome,Reviewed in the United States 🇺🇸 on 2020년 1월 8일
1185,1185,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love the D'Elonghi Pixie and the original line coffees.,Reviewed in the United States 🇺🇸 on 2020년 12월 3일
1186,1186,별 5개 중 5.0,스타일: 베스트 셀러 팩,Always helps in the afternoons to rejuvenate my energy and get me back on things.,Reviewed in the United States 🇺🇸 on 2020년 10월 28일
1187,1187,별 5개 중 5.0,스타일: 베스트 셀러 팩,I like all three flavors. And it was delivered as promised.,Reviewed in the United States 🇺🇸 on 2020년 2월 17일
1188,1188,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Delivery on time, pack okay, products okay 👍🏼",Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1189,1189,별 5개 중 5.0,스타일: 베스트 셀러 팩,I'm obsessed with this product!!! And everyone here LOVES the coffee!!!!,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1190,1190,별 5개 중 5.0,스타일: 베스트 셀러 팩,Bought as a gift for some hard working team members. They liked it.,Reviewed in the United States 🇺🇸 on 2020년 4월 19일
1191,1191,별 5개 중 4.0,스타일: 베스트 셀러 팩,Great coffee,Reviewed in the United States 🇺🇸 on 2020년 12월 23일
1192,1192,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love this coffee just wish it was a little cheaper,Reviewed in the United States 🇺🇸 on 2020년 5월 12일
1193,1193,별 5개 중 2.0,스타일: 베스트 셀러 팩,My order came with 2 stormio sleeves and no Oacio,Reviewed in the United States 🇺🇸 on 2020년 1월 11일
1194,1194,별 5개 중 5.0,스타일: 베스트 셀러 팩,Everything was great! I loved trying 3 different flavors,Reviewed in the United States 🇺🇸 on 2019년 12월 28일
1195,1195,별 5개 중 5.0,스타일: 베스트 셀러 팩,"came very fast, love how convenient these pods are!",Reviewed in the United States 🇺🇸 on 2020년 7월 2일
1196,1196,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Delicious. That’s my opinion. Not light flavored coffees by any means. That’s just fine by me, I like a stern flavored coffee, that is balanced.",Reviewed in the United States 🇺🇸 on 2020년 3월 1일
1197,1197,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Nespresso vertuo coffee is great. A little expensive, but great quality",Reviewed in the United States 🇺🇸 on 2020년 2월 27일
1198,1198,별 5개 중 5.0,스타일: 베스트 셀러 팩,Lovin lovin lovin,Reviewed in the United States 🇺🇸 on 2019년 11월 13일
1199,1199,별 5개 중 3.0,스타일: 베스트 셀러 팩,Have two stars on packaging because mine came busted. Love Nespresso otherwise.. need to try other flavors because these were just meh.,Reviewed in the United States 🇺🇸 on 2019년 12월 7일
1200,1200,별 5개 중 5.0,스타일: 베스트 셀러 팩,nespresso is the best affordable expresso making machine ever,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1201,1201,별 5개 중 5.0,스타일: 베스트 셀러 팩,This coffee machine is convenient and earth friendly. The coffee has all been to our liking so far and would and do recommend this machine.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1202,1202,별 5개 중 5.0,스타일: 베스트 셀러 팩,"My husband is a penny pincher, but he insists we buy this coffee. He says it’s well worth the cost.",Reviewed in the United States 🇺🇸 on 2019년 8월 25일
1203,1203,별 5개 중 5.0,스타일: 베스트 셀러 팩,like the description,Reviewed in the United States 🇺🇸 on 2020년 12월 17일
1204,1204,별 5개 중 4.0,스타일: 베스트 셀러 팩,My work team is satisfied with these. Thank you!,Reviewed in the United States 🇺🇸 on 2020년 2월 20일
1205,1205,별 5개 중 5.0,스타일: 베스트 셀러 팩,I loved this product for my new machine,Reviewed in the United States 🇺🇸 on 2020년 2월 24일
1206,1206,별 5개 중 4.0,스타일: 베스트 셀러 팩,"Green and blue are good but bitter for my tastes. The gold one, melozio or what ever it's called is what I can drink day in day out.",Reviewed in the United States 🇺🇸 on 2021년 5월 6일
1207,1207,별 5개 중 5.0,스타일: 베스트 셀러 팩,Expensive but delicious,Reviewed in the United States 🇺🇸 on 2018년 12월 15일
1208,1208,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great value delivered to your door.,Reviewed in the United States 🇺🇸 on 2020년 3월 8일
1209,1209,별 5개 중 5.0,스타일: 베스트 셀러 팩,"This is the most delicious coffee I've ever made at home. Full-bodied, flavors are true to their descriptions. Just love it!",Reviewed in the United States 🇺🇸 on 2019년 6월 3일
1210,1210,별 5개 중 5.0,스타일: 베스트 셀러 팩,Good variety of flavors and they are also tasty,Reviewed in the United States 🇺🇸 on 2020년 1월 19일
1211,1211,별 5개 중 3.0,스타일: 베스트 셀러 팩,Mark to pods with the coffee flavor /type. we can remember every coffee type or flavor by the pod color...,Reviewed in the United States 🇺🇸 on 2019년 12월 14일
1212,1212,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love Nespresso! Fast shipping!,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1213,1213,별 5개 중 5.0,스타일: 베스트 셀러 팩,5 out of 5 across the board!,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1214,1214,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love the flavors. Great set of coffee.,Reviewed in the United States 🇺🇸 on 2021년 3월 11일
1215,1215,별 5개 중 5.0,스타일: 베스트 셀러 팩,I like coffee. What else to say?,Reviewed in the United States 🇺🇸 on 2020년 7월 29일
1216,1216,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Great coffee, so my wife says",Reviewed in the United States 🇺🇸 on 2020년 8월 1일
1217,1217,별 5개 중 5.0,스타일: 베스트 셀러 팩,My monthly order ❤️,Reviewed in the United States 🇺🇸 on 2020년 3월 6일
1218,1218,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Nice bold coffee, not too strong!",Reviewed in the United States 🇺🇸 on 2020년 1월 8일
1219,1219,별 5개 중 5.0,스타일: 베스트 셀러 팩,LOVE LOVE LOVE LOVE LOVE. YEA LATTES AT HOME.,Reviewed in the United States 🇺🇸 on 2020년 9월 8일
1220,1220,별 5개 중 5.0,스타일: 베스트 셀러 팩,"This is not your every day coffee. This is for your sunday morning, reading newspaper or browsing calmly while you are sitting in your backyard, hearing birds singing and some good old music in the background.",Reviewed in the United States 🇺🇸 on 2020년 3월 31일
1221,1221,별 5개 중 5.0,스타일: 베스트 셀러 팩,I wish there's more ways to get sample pods.,Reviewed in the United States 🇺🇸 on 2020년 8월 15일
1222,1222,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Really like this, easy to use and great flavor",Reviewed in the United States 🇺🇸 on 2020년 1월 20일
1223,1223,별 5개 중 5.0,스타일: 베스트 셀러 팩,Expensive and not as good as real cup of joe,Reviewed in the United States 🇺🇸 on 2019년 5월 1일
1224,1224,별 5개 중 3.0,스타일: 베스트 셀러 팩,I feel like this batch was super weak.. like there wasn’t enough contents in the pods. I’m so irritated because I order very frequently! Anyone else have this problem or a way to contact the seller?,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1225,1225,별 5개 중 5.0,스타일: 베스트 셀러 팩,We love this coffee for our nespresso machine! Very strong!,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1226,1226,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great product...for all you coffeeholics...buy!,Reviewed in the United States 🇺🇸 on 2020년 5월 17일
1227,1227,별 5개 중 5.0,스타일: 베스트 셀러 팩,Perfect and free shipping with prime !,Reviewed in the United States 🇺🇸 on 2020년 9월 6일
1228,1228,별 5개 중 5.0,스타일: 베스트 셀러 팩,It is worth recommending,Reviewed in the United States 🇺🇸 on 2019년 6월 20일
1229,1229,별 5개 중 5.0,스타일: 베스트 셀러 팩,Delicious fast and easy coffee. Favorite.,Reviewed in the United States 🇺🇸 on 2020년 1월 8일
1230,1230,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Liked the flavor, taste stronger than the other flavors I ordered before. Just wish that could be a little cheaper... :)",Reviewed in the United States 🇺🇸 on 2017년 12월 8일
1231,1231,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Great blends, but costly if you drink coffee like we do.",Reviewed in the United States 🇺🇸 on 2018년 6월 7일
1232,1232,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Very expensive for a home brew, but best home brew ever. Wish I could find it in the stores.",Reviewed in the United States 🇺🇸 on 2020년 7월 7일
1233,1233,별 5개 중 5.0,스타일: 베스트 셀러 팩,Delicious!!!! It’s a bit pricey but that’s expected.,Reviewed in the United States 🇺🇸 on 2019년 12월 21일
1234,1234,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great variety pack and value. Perfect!,Reviewed in the United States 🇺🇸 on 2020년 2월 20일
1235,1235,별 5개 중 4.0,스타일: 베스트 셀러 팩,Delicious,Reviewed in the United States 🇺🇸 on 2020년 2월 10일
1236,1236,별 5개 중 5.0,스타일: 베스트 셀러 팩,I love love love my Nespresso’s,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1237,1237,별 5개 중 5.0,스타일: 베스트 셀러 팩,Nice,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1238,1238,별 5개 중 5.0,스타일: 베스트 셀러 팩,Me encanta...,Reviewed in the United States 🇺🇸 on 2020년 2월 16일
1239,1239,별 5개 중 5.0,스타일: 베스트 셀러 팩,Assortment is OK. I would’ve been more satisfied if the range of strength were different. They all seemed a little close in terms of intensity,Reviewed in the United States 🇺🇸 on 2021년 5월 15일
1240,1240,별 5개 중 5.0,스타일: 베스트 셀러 팩,Comes right to the door and tastes delicious,Reviewed in the United States 🇺🇸 on 2020년 8월 25일
1241,1241,별 5개 중 5.0,스타일: 베스트 셀러 팩,Always wanted one now I have one...its great,Reviewed in the United States 🇺🇸 on 2019년 9월 20일
1242,1242,별 5개 중 5.0,스타일: 베스트 셀러 팩,"This Nespresso product gives you the very best flavors that are rich, frothy, and absolutely delicious!!!",Reviewed in the United States 🇺🇸 on 2020년 8월 12일
1243,1243,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Pods are little pricier, but the quality of the coffee is light years ahead of 90% of keurig crap.",Reviewed in the United States 🇺🇸 on 2020년 5월 31일
1244,1244,별 5개 중 3.0,스타일: 베스트 셀러 팩,"Love the coffee, don’t really buy from the website, because three things of coffee is the same on here, and you don’t pay shipping like you do the website, if you have prime",Reviewed in the United States 🇺🇸 on 2019년 2월 2일
1245,1245,별 5개 중 5.0,스타일: 베스트 셀러 팩,Great variety of tastes in one selection. And good price.,Reviewed in the United States 🇺🇸 on 2019년 7월 1일
1246,1246,별 5개 중 3.0,스타일: 베스트 셀러 팩,"The nespresso packs are great, but these flavor options are not the best options. I wouldn't recommend this trio of flavors.",Reviewed in the United States 🇺🇸 on 2018년 1월 30일
1247,1247,별 5개 중 5.0,스타일: 베스트 셀러 팩,Love it,Reviewed in the United States 🇺🇸 on 2020년 5월 19일
1248,1248,별 5개 중 5.0,스타일: 베스트 셀러 팩,excellent variety and arrived perffect and not damanged,Reviewed in the United States 🇺🇸 on 2018년 8월 7일
1249,1249,별 5개 중 5.0,스타일: 베스트 셀러 팩,This is the best coffee pod line out there.,Reviewed in the United States 🇺🇸 on 2020년 1월 30일
1250,1250,별 5개 중 5.0,스타일: 베스트 셀러 팩,Was waiting for these to get to Amazon. Now price is reachable for me anyway.,Reviewed in the United States 🇺🇸 on 2019년 7월 7일
1251,1251,별 5개 중 5.0,스타일: 베스트 셀러 팩,Everything was perfect. Thank you.,Reviewed in the United States 🇺🇸 on 2018년 6월 6일
1252,1252,별 5개 중 5.0,스타일: 베스트 셀러 팩,So much better than the “K cup” type!!!!,Reviewed in the United States 🇺🇸 on 2022년 5월 4일
1253,1253,별 5개 중 5.0,스타일: 베스트 셀러 팩,What’s not to love? Love Nespresso!,Reviewed in the United States 🇺🇸 on 2020년 7월 17일
1254,1254,별 5개 중 5.0,스타일: 베스트 셀러 팩,"Good flavored coffee, a bit pricey however.",Reviewed in the United States 🇺🇸 on 2020년 2월 14일
1255,1255,별 5개 중 5.0,스타일: 베스트 셀러 팩,As a sampler it worked. Learned that we liked one full size coffee and not the other. Know what to order now. Price/capsule is relatively low.,Reviewed in the United States 🇺🇸 on 2019년 12월 5일
1256,1256,별 5개 중 5.0,스타일: 베스트 셀러 팩,Very competitive price and is the same product as advertised!!,Reviewed in the United States 🇺🇸 on 2020년 5월 5일
1257,1257,별 5개 중 5.0,스타일: 베스트 셀러 팩,"This trio is my favorite! Coming from a family that farms coffee in Nicaragua, the blue one is definitely up to par for my taste",Reviewed in the United States 🇺🇸 on 2019년 11월 4일
1258,1258,별 5개 중 5.0,스타일: 베스트 셀러 팩,Very tasty. I love flavor,Reviewed in the United States 🇺🇸 on 2021년 6월 10일
1259,1259,별 5개 중 5.0,스타일: 베스트 셀러 팩,Perfect for my taste good value,Reviewed in the United States 🇺🇸 on 2020년 5월 18일
